,Year,Prefecture,Age Lower Bound,Age Upper Bound,Gender,Population
26727,1970,Ehime Prefecture,75,79,Female,13211
26728,1970,Ehime Prefecture,80,84,Male,5306
26729,1970,Ehime Prefecture,80,84,Female,7821
26730,1970,Ehime Prefecture,85,,Male,2246
26731,1970,Ehime Prefecture,85,,Female,4778
26732,1975,Ehime Prefecture,0,4,Male,61671
26733,1975,Ehime Prefecture,0,4,Female,58836
26734,1975,Ehime Prefecture,5,9,Male,56278
26735,1975,Ehime Prefecture,5,9,Female,53407
26736,1975,Ehime Prefecture,10,14,Male,57843
26737,1975,Ehime Prefecture,10,14,Female,55847
26738,1975,Ehime Prefecture,15,19,Male,51711
26739,1975,Ehime Prefecture,15,19,Female,52467
26740,1975,Ehime Prefecture,20,24,Male,43989
26741,1975,Ehime Prefecture,20,24,Female,54601
26742,1975,Ehime Prefecture,25,29,Male,60680
26743,1975,Ehime Prefecture,25,29,Female,64545
26744,1975,Ehime Prefecture,30,34,Male,50049
26745,1975,Ehime Prefecture,30,34,Female,53426
26746,1975,Ehime Prefecture,35,39,Male,47627
26747,1975,Ehime Prefecture,35,39,Female,52511
26748,1975,Ehime Prefecture,40,44,Male,52245
26749,1975,Ehime Prefecture,40,44,Female,56427
26750,1975,Ehime Prefecture,45,49,Male,50862
26751,1975,Ehime Prefecture,45,49,Female,55809
26752,1975,Ehime Prefecture,50,54,Male,39293
26753,1975,Ehime Prefecture,50,54,Female,48389
26754,1975,Ehime Prefecture,55,59,Male,30427
26755,1975,Ehime Prefecture,55,59,Female,39207
26756,1975,Ehime Prefecture,60,64,Male,28467
26757,1975,Ehime Prefecture,60,64,Female,36095
26758,1975,Ehime Prefecture,65,69,Male,25138
26759,1975,Ehime Prefecture,65,69,Female,30530
26760,1975,Ehime Prefecture,70,74,Male,19242
26761,1975,Ehime Prefecture,70,74,Female,23520
26762,1975,Ehime Prefecture,75,79,Male,13093
26763,1975,Ehime Prefecture,75,79,Female,17034
26764,1975,Ehime Prefecture,80,84,Male,6209
26765,1975,Ehime Prefecture,80,84,Female,9135
26766,1975,Ehime Prefecture,85,,Male,2872
26767,1975,Ehime Prefecture,85,,Female,5571
26768,1980,Ehime Prefecture,0,4,Male,54467
26769,1980,Ehime Prefecture,0,4,Female,51560
26770,1980,Ehime Prefecture,5,9,Male,63503
26771,1980,Ehime Prefecture,5,9,Female,60526
26772,1980,Ehime Prefecture,10,14,Male,57250
26773,1980,Ehime Prefecture,10,14,Female,53956
26774,1980,Ehime Prefecture,15,19,Male,50771
26775,1980,Ehime Prefecture,15,19,Female,50391
26776,1980,Ehime Prefecture,20,24,Male,38105
26777,1980,Ehime Prefecture,20,24,Female,46927
26778,1980,Ehime Prefecture,25,29,Male,51279
26779,1980,Ehime Prefecture,25,29,Female,55771
26780,1980,Ehime Prefecture,30,34,Male,63979
26781,1980,Ehime Prefecture,30,34,Female,64878
26782,1980,Ehime Prefecture,35,39,Male,50921
26783,1980,Ehime Prefecture,35,39,Female,53951
26784,1980,Ehime Prefecture,40,44,Male,47285
26785,1980,Ehime Prefecture,40,44,Female,52340
26786,1980,Ehime Prefecture,45,49,Male,50960
26787,1980,Ehime Prefecture,45,49,Female,55777
26788,1980,Ehime Prefecture,50,54,Male,49423
26789,1980,Ehime Prefecture,50,54,Female,55087
26790,1980,Ehime Prefecture,55,59,Male,37893
26791,1980,Ehime Prefecture,55,59,Female,47723
26792,1980,Ehime Prefecture,60,64,Male,28921
26793,1980,Ehime Prefecture,60,64,Female,38019
26794,1980,Ehime Prefecture,65,69,Male,25895
26795,1980,Ehime Prefecture,65,69,Female,34271
26796,1980,Ehime Prefecture,70,74,Male,21297
26797,1980,Ehime Prefecture,70,74,Female,27731
26798,1980,Ehime Prefecture,75,79,Male,14563
26799,1980,Ehime Prefecture,75,79,Female,19820
26800,1980,Ehime Prefecture,80,84,Male,8185
26801,1980,Ehime Prefecture,80,84,Female,12236
26802,1980,Ehime Prefecture,85,,Male,3670
26803,1980,Ehime Prefecture,85,,Female,7061
26804,1985,Ehime Prefecture,0,4,Male,47414
26805,1985,Ehime Prefecture,0,4,Female,45512
26806,1985,Ehime Prefecture,5,9,Male,55449
26807,1985,Ehime Prefecture,5,9,Female,52379
26808,1985,Ehime Prefecture,10,14,Male,64337
26809,1985,Ehime Prefecture,10,14,Female,60867
26810,1985,Ehime Prefecture,15,19,Male,52056
26811,1985,Ehime Prefecture,15,19,Female,50310
26812,1985,Ehime Prefecture,20,24,Male,37396
26813,1985,Ehime Prefecture,20,24,Female,44795
26814,1985,Ehime Prefecture,25,29,Male,43355
26815,1985,Ehime Prefecture,25,29,Female,48063
26816,1985,Ehime Prefecture,30,34,Male,53190
26817,1985,Ehime Prefecture,30,34,Female,55644
26818,1985,Ehime Prefecture,35,39,Male,64787
26819,1985,Ehime Prefecture,35,39,Female,65172
26820,1985,Ehime Prefecture,40,44,Male,50380
26821,1985,Ehime Prefecture,40,44,Female,53644
26822,1985,Ehime Prefecture,45,49,Male,46230
26823,1985,Ehime Prefecture,45,49,Female,51639
26824,1985,Ehime Prefecture,50,54,Male,49401
26825,1985,Ehime Prefecture,50,54,Female,54968
26826,1985,Ehime Prefecture,55,59,Male,47681
26827,1985,Ehime Prefecture,55,59,Female,54461
26828,1985,Ehime Prefecture,60,64,Male,36188
26829,1985,Ehime Prefecture,60,64,Female,46608
26830,1985,Ehime Prefecture,65,69,Male,26681
26831,1985,Ehime Prefecture,65,69,Female,36425
26832,1985,Ehime Prefecture,70,74,Male,22505
26833,1985,Ehime Prefecture,70,74,Female,31770
26834,1985,Ehime Prefecture,75,79,Male,16674
26835,1985,Ehime Prefecture,75,79,Female,24228
26836,1985,Ehime Prefecture,80,84,Male,9480
26837,1985,Ehime Prefecture,80,84,Female,14945
26838,1985,Ehime Prefecture,85,,Male,5295
26839,1985,Ehime Prefecture,85,,Female,10041
26840,1990,Ehime Prefecture,0,4,Male,40334
26841,1990,Ehime Prefecture,0,4,Female,38876
26842,1990,Ehime Prefecture,5,9,Male,47816
26843,1990,Ehime Prefecture,5,9,Female,45824
26844,1990,Ehime Prefecture,10,14,Male,55632
26845,1990,Ehime Prefecture,10,14,Female,52437
26846,1990,Ehime Prefecture,15,19,Male,56373
26847,1990,Ehime Prefecture,15,19,Female,55541
26848,1990,Ehime Prefecture,20,24,Male,35958
26849,1990,Ehime Prefecture,20,24,Female,42871
26850,1990,Ehime Prefecture,25,29,Male,39496
26851,1990,Ehime Prefecture,25,29,Female,45039
26852,1990,Ehime Prefecture,30,34,Male,43898
26853,1990,Ehime Prefecture,30,34,Female,46993
26854,1990,Ehime Prefecture,35,39,Male,53013
26855,1990,Ehime Prefecture,35,39,Female,55437
26856,1990,Ehime Prefecture,40,44,Male,63681
26857,1990,Ehime Prefecture,40,44,Female,64349
26858,1990,Ehime Prefecture,45,49,Male,48935
26859,1990,Ehime Prefecture,45,49,Female,52541
26860,1990,Ehime Prefecture,50,54,Male,44659
26861,1990,Ehime Prefecture,50,54,Female,50653
26862,1990,Ehime Prefecture,55,59,Male,47562
26863,1990,Ehime Prefecture,55,59,Female,54340
26864,1990,Ehime Prefecture,60,64,Male,45626
26865,1990,Ehime Prefecture,60,64,Female,53439
26866,1990,Ehime Prefecture,65,69,Male,33732
26867,1990,Ehime Prefecture,65,69,Female,44759
26868,1990,Ehime Prefecture,70,74,Male,23504
26869,1990,Ehime Prefecture,70,74,Female,34045
26870,1990,Ehime Prefecture,75,79,Male,18115
26871,1990,Ehime Prefecture,75,79,Female,28176
26872,1990,Ehime Prefecture,80,84,Male,11285
26873,1990,Ehime Prefecture,80,84,Female,18937
26874,1990,Ehime Prefecture,85,,Male,6696
26875,1990,Ehime Prefecture,85,,Female,13477
26876,1995,Ehime Prefecture,0,4,Male,36236
26877,1995,Ehime Prefecture,0,4,Female,34279
26878,1995,Ehime Prefecture,5,9,Male,41095
26879,1995,Ehime Prefecture,5,9,Female,39599
26880,1995,Ehime Prefecture,10,14,Male,48317
26881,1995,Ehime Prefecture,10,14,Female,46037
26882,1995,Ehime Prefecture,15,19,Male,49529
26883,1995,Ehime Prefecture,15,19,Female,47726
26884,1995,Ehime Prefecture,20,24,Male,44455
26885,1995,Ehime Prefecture,20,24,Female,48459
26886,1995,Ehime Prefecture,25,29,Male,39942
26887,1995,Ehime Prefecture,25,29,Female,44467
26888,1995,Ehime Prefecture,30,34,Male,41393
26889,1995,Ehime Prefecture,30,34,Female,44778
26890,1995,Ehime Prefecture,35,39,Male,44884
26891,1995,Ehime Prefecture,35,39,Female,47350
26892,1995,Ehime Prefecture,40,44,Male,53212
26893,1995,Ehime Prefecture,40,44,Female,55387
26894,1995,Ehime Prefecture,45,49,Male,63259
26895,1995,Ehime Prefecture,45,49,Female,63850
26896,1995,Ehime Prefecture,50,54,Male,48073
26897,1995,Ehime Prefecture,50,54,Female,52198
26898,1995,Ehime Prefecture,55,59,Male,43723
26899,1995,Ehime Prefecture,55,59,Female,50458
26900,1995,Ehime Prefecture,60,64,Male,45879
26901,1995,Ehime Prefecture,60,64,Female,53378
26902,1995,Ehime Prefecture,65,69,Male,42358
26903,1995,Ehime Prefecture,65,69,Female,51779
26904,1995,Ehime Prefecture,70,74,Male,29953
26905,1995,Ehime Prefecture,70,74,Female,42458
26906,1995,Ehime Prefecture,75,79,Male,19181
26907,1995,Ehime Prefecture,75,79,Female,30576
26908,1995,Ehime Prefecture,80,84,Male,12739
26909,1995,Ehime Prefecture,80,84,Female,22801
26910,1995,Ehime Prefecture,85,,Male,8264
26911,1995,Ehime Prefecture,85,,Female,18582
26912,2000,Ehime Prefecture,0,4,Male,33935
26913,2000,Ehime Prefecture,0,4,Female,32723
26914,2000,Ehime Prefecture,5,9,Male,36714
26915,2000,Ehime Prefecture,5,9,Female,34711
26916,2000,Ehime Prefecture,10,14,Male,41557
26917,2000,Ehime Prefecture,10,14,Female,39700
26918,2000,Ehime Prefecture,15,19,Male,43085
26919,2000,Ehime Prefecture,15,19,Female,42140
26920,2000,Ehime Prefecture,20,24,Male,38648
26921,2000,Ehime Prefecture,20,24,Female,41496
26922,2000,Ehime Prefecture,25,29,Male,47942
26923,2000,Ehime Prefecture,25,29,Female,50409
26924,2000,Ehime Prefecture,30,34,Male,41408
26925,2000,Ehime Prefecture,30,34,Female,44440
26926,2000,Ehime Prefecture,35,39,Male,41954
26927,2000,Ehime Prefecture,35,39,Female,44904
26928,2000,Ehime Prefecture,40,44,Male,45008
26929,2000,Ehime Prefecture,40,44,Female,47316
26930,2000,Ehime Prefecture,45,49,Male,52554
26931,2000,Ehime Prefecture,45,49,Female,54928
26932,2000,Ehime Prefecture,50,54,Male,61752
26933,2000,Ehime Prefecture,50,54,Female,63298
26934,2000,Ehime Prefecture,55,59,Male,46823
26935,2000,Ehime Prefecture,55,59,Female,52071
26936,2000,Ehime Prefecture,60,64,Male,42902
26937,2000,Ehime Prefecture,60,64,Female,50111
26938,2000,Ehime Prefecture,65,69,Male,42881
26939,2000,Ehime Prefecture,65,69,Female,51966
26940,2000,Ehime Prefecture,70,74,Male,37826
26941,2000,Ehime Prefecture,70,74,Female,49152
26942,2000,Ehime Prefecture,75,79,Male,24866
26943,2000,Ehime Prefecture,75,79,Female,38764
26944,2000,Ehime Prefecture,80,84,Male,13837
26945,2000,Ehime Prefecture,80,84,Female,25347
26946,2000,Ehime Prefecture,85,,Male,10289
26947,2000,Ehime Prefecture,85,,Female,25150
26948,2005,Ehime Prefecture,0,4,Male,31402
26949,2005,Ehime Prefecture,0,4,Female,29743
26950,2005,Ehime Prefecture,5,9,Male,34303
26951,2005,Ehime Prefecture,5,9,Female,33054
26952,2005,Ehime Prefecture,10,14,Male,37002
26953,2005,Ehime Prefecture,10,14,Female,34766
26954,2005,Ehime Prefecture,15,19,Male,37497
26955,2005,Ehime Prefecture,15,19,Female,36173
26956,2005,Ehime Prefecture,20,24,Male,33613
26957,2005,Ehime Prefecture,20,24,Female,35515
26958,2005,Ehime Prefecture,25,29,Male,40873
26959,2005,Ehime Prefecture,25,29,Female,42516
26960,2005,Ehime Prefecture,30,34,Male,48429
26961,2005,Ehime Prefecture,30,34,Female,49798
26962,2005,Ehime Prefecture,35,39,Male,41487
26963,2005,Ehime Prefecture,35,39,Female,44096
26964,2005,Ehime Prefecture,40,44,Male,41829
26965,2005,Ehime Prefecture,40,44,Female,44759
26966,2005,Ehime Prefecture,45,49,Male,44331
26967,2005,Ehime Prefecture,45,49,Female,46918
26968,2005,Ehime Prefecture,50,54,Male,51531
26969,2005,Ehime Prefecture,50,54,Female,54416
26970,2005,Ehime Prefecture,55,59,Male,60363
26971,2005,Ehime Prefecture,55,59,Female,62836
26972,2005,Ehime Prefecture,60,64,Male,46104
26973,2005,Ehime Prefecture,60,64,Female,51663
26974,2005,Ehime Prefecture,65,69,Male,40723
26975,2005,Ehime Prefecture,65,69,Female,48788
26976,2005,Ehime Prefecture,70,74,Male,38849
26977,2005,Ehime Prefecture,70,74,Female,49794
26978,2005,Ehime Prefecture,75,79,Male,31812
26979,2005,Ehime Prefecture,75,79,Female,45441
26980,2005,Ehime Prefecture,80,84,Male,18590
26981,2005,Ehime Prefecture,80,84,Female,33430
26982,2005,Ehime Prefecture,85,,Male,12464
26983,2005,Ehime Prefecture,85,,Female,32099
26984,2010,Ehime Prefecture,0,4,Male,28767
26985,2010,Ehime Prefecture,0,4,Female,27741
26986,2010,Ehime Prefecture,5,9,Male,31568
26987,2010,Ehime Prefecture,5,9,Female,29789
26988,2010,Ehime Prefecture,10,14,Male,34467
26989,2010,Ehime Prefecture,10,14,Female,32847
26990,2010,Ehime Prefecture,15,19,Male,33744
26991,2010,Ehime Prefecture,15,19,Female,31902
26992,2010,Ehime Prefecture,20,24,Male,28370
26993,2010,Ehime Prefecture,20,24,Female,30254
26994,2010,Ehime Prefecture,25,29,Male,34670
26995,2010,Ehime Prefecture,25,29,Female,35757
26996,2010,Ehime Prefecture,30,34,Male,41111
26997,2010,Ehime Prefecture,30,34,Female,41759
26998,2010,Ehime Prefecture,35,39,Male,48112
26999,2010,Ehime Prefecture,35,39,Female,49060
27000,2010,Ehime Prefecture,40,44,Male,40722
27001,2010,Ehime Prefecture,40,44,Female,43680
27002,2010,Ehime Prefecture,45,49,Male,40976
27003,2010,Ehime Prefecture,45,49,Female,44123
27004,2010,Ehime Prefecture,50,54,Male,43169
27005,2010,Ehime Prefecture,50,54,Female,46342
27006,2010,Ehime Prefecture,55,59,Male,50298
27007,2010,Ehime Prefecture,55,59,Female,53838
27008,2010,Ehime Prefecture,60,64,Male,58729
27009,2010,Ehime Prefecture,60,64,Female,62375
27010,2010,Ehime Prefecture,65,69,Male,43709
27011,2010,Ehime Prefecture,65,69,Female,50380
27012,2010,Ehime Prefecture,70,74,Male,37072
27013,2010,Ehime Prefecture,70,74,Female,46879
27014,2010,Ehime Prefecture,75,79,Male,32897
27015,2010,Ehime Prefecture,75,79,Female,46222
27016,2010,Ehime Prefecture,80,84,Male,23873
27017,2010,Ehime Prefecture,80,84,Female,39573
27018,2010,Ehime Prefecture,85,,Male,16205
27019,2010,Ehime Prefecture,85,,Female,41781
27020,2015,Ehime Prefecture,0,4,Male,26658
27021,2015,Ehime Prefecture,0,4,Female,24974
27022,2015,Ehime Prefecture,5,9,Male,28749
27023,2015,Ehime Prefecture,5,9,Female,27692
27024,2015,Ehime Prefecture,10,14,Male,31442
27025,2015,Ehime Prefecture,10,14,Female,29595
27026,2015,Ehime Prefecture,15,19,Male,32297
27027,2015,Ehime Prefecture,15,19,Female,30306
27028,2015,Ehime Prefecture,20,24,Male,26153
27029,2015,Ehime Prefecture,20,24,Female,25693
27030,2015,Ehime Prefecture,25,29,Male,29397
27031,2015,Ehime Prefecture,25,29,Female,29877
27032,2015,Ehime Prefecture,30,34,Male,34558
27033,2015,Ehime Prefecture,30,34,Female,35159
27034,2015,Ehime Prefecture,35,39,Male,40635
27035,2015,Ehime Prefecture,35,39,Female,41114
27036,2015,Ehime Prefecture,40,44,Male,47086
27037,2015,Ehime Prefecture,40,44,Female,48306
27038,2015,Ehime Prefecture,45,49,Male,39856
27039,2015,Ehime Prefecture,45,49,Female,42790
27040,2015,Ehime Prefecture,50,54,Male,39927
27041,2015,Ehime Prefecture,50,54,Female,43261
27042,2015,Ehime Prefecture,55,59,Male,42071
27043,2015,Ehime Prefecture,55,59,Female,45623
27044,2015,Ehime Prefecture,60,64,Male,48969
27045,2015,Ehime Prefecture,60,64,Female,53033
27046,2015,Ehime Prefecture,65,69,Male,55774
27047,2015,Ehime Prefecture,65,69,Female,60716
27048,2015,Ehime Prefecture,70,74,Male,39720
27049,2015,Ehime Prefecture,70,74,Female,48077
27050,2015,Ehime Prefecture,75,79,Male,32009
27051,2015,Ehime Prefecture,75,79,Female,43307
27052,2015,Ehime Prefecture,80,84,Male,25186
27053,2015,Ehime Prefecture,80,84,Female,40508
27054,2015,Ehime Prefecture,85,,Male,21152
27055,2015,Ehime Prefecture,85,,Female,50737
27056,1920,Kochi Prefecture,0,4,Male,41880
27057,1920,Kochi Prefecture,0,4,Female,41390
27058,1920,Kochi Prefecture,5,9,Male,39561
27059,1920,Kochi Prefecture,5,9,Female,38458
27060,1920,Kochi Prefecture,10,14,Male,35048
27061,1920,Kochi Prefecture,10,14,Female,33231
27062,1920,Kochi Prefecture,15,19,Male,29642
27063,1920,Kochi Prefecture,15,19,Female,29423
27064,1920,Kochi Prefecture,20,24,Male,25305
27065,1920,Kochi Prefecture,20,24,Female,27972
27066,1920,Kochi Prefecture,25,29,Male,21987
27067,1920,Kochi Prefecture,25,29,Female,22772
27068,1920,Kochi Prefecture,30,34,Male,21271
27069,1920,Kochi Prefecture,30,34,Female,23415
27070,1920,Kochi Prefecture,35,39,Male,16950
27071,1920,Kochi Prefecture,35,39,Female,18676
27072,1920,Kochi Prefecture,40,44,Male,16971
27073,1920,Kochi Prefecture,40,44,Female,17699
27074,1920,Kochi Prefecture,45,49,Male,18438
27075,1920,Kochi Prefecture,45,49,Female,19063
27076,1920,Kochi Prefecture,50,54,Male,15666
27077,1920,Kochi Prefecture,50,54,Female,16031
27078,1920,Kochi Prefecture,55,59,Male,13625
27079,1920,Kochi Prefecture,55,59,Female,13553
27080,1920,Kochi Prefecture,60,64,Male,13225
27081,1920,Kochi Prefecture,60,64,Female,12735
27082,1920,Kochi Prefecture,65,69,Male,9881
27083,1920,Kochi Prefecture,65,69,Female,9921
27084,1920,Kochi Prefecture,70,74,Male,6270
27085,1920,Kochi Prefecture,70,74,Female,6920
27086,1920,Kochi Prefecture,75,79,Male,4076
27087,1920,Kochi Prefecture,75,79,Female,4480
27088,1920,Kochi Prefecture,80,,Male,2291
27089,1920,Kochi Prefecture,80,,Female,3069
27090,1925,Kochi Prefecture,0,4,Male,45048
27091,1925,Kochi Prefecture,0,4,Female,44896
27092,1925,Kochi Prefecture,5,9,Male,39216
27093,1925,Kochi Prefecture,5,9,Female,38604
27094,1925,Kochi Prefecture,10,14,Male,37666
27095,1925,Kochi Prefecture,10,14,Female,35678
27096,1925,Kochi Prefecture,15,19,Male,30228
27097,1925,Kochi Prefecture,15,19,Female,28244
27098,1925,Kochi Prefecture,20,24,Male,25313
27099,1925,Kochi Prefecture,20,24,Female,26198
27100,1925,Kochi Prefecture,25,29,Male,24599
27101,1925,Kochi Prefecture,25,29,Female,25460
27102,1925,Kochi Prefecture,30,34,Male,20888
27103,1925,Kochi Prefecture,30,34,Female,21103
27104,1925,Kochi Prefecture,35,39,Male,20474
27105,1925,Kochi Prefecture,35,39,Female,21894
27106,1925,Kochi Prefecture,40,44,Male,16260
27107,1925,Kochi Prefecture,40,44,Female,17440
27108,1925,Kochi Prefecture,45,49,Male,16017
27109,1925,Kochi Prefecture,45,49,Female,16760
27110,1925,Kochi Prefecture,50,54,Male,17090
27111,1925,Kochi Prefecture,50,54,Female,17523
27112,1925,Kochi Prefecture,55,59,Male,14123
27113,1925,Kochi Prefecture,55,59,Female,14582
27114,1925,Kochi Prefecture,60,64,Male,11647
27115,1925,Kochi Prefecture,60,64,Female,11851
27116,1925,Kochi Prefecture,65,69,Male,10284
27117,1925,Kochi Prefecture,65,69,Female,10413
27118,1925,Kochi Prefecture,70,74,Male,6840
27119,1925,Kochi Prefecture,70,74,Female,7408
27120,1925,Kochi Prefecture,75,79,Male,3621
27121,1925,Kochi Prefecture,75,79,Female,4503
27122,1925,Kochi Prefecture,80,84,Male,1796
27123,1925,Kochi Prefecture,80,84,Female,2259
27124,1925,Kochi Prefecture,85,,Male,577
27125,1925,Kochi Prefecture,85,,Female,975
27126,1930,Kochi Prefecture,0,4,Male,46967
27127,1930,Kochi Prefecture,0,4,Female,45961
27128,1930,Kochi Prefecture,5,9,Male,42497
27129,1930,Kochi Prefecture,5,9,Female,42250
27130,1930,Kochi Prefecture,10,14,Male,37385
27131,1930,Kochi Prefecture,10,14,Female,36633
27132,1930,Kochi Prefecture,15,19,Male,33045
27133,1930,Kochi Prefecture,15,19,Female,31752
27134,1930,Kochi Prefecture,20,24,Male,26366
27135,1930,Kochi Prefecture,20,24,Female,26291
27136,1930,Kochi Prefecture,25,29,Male,25154
27137,1930,Kochi Prefecture,25,29,Female,25002
27138,1930,Kochi Prefecture,30,34,Male,24223
27139,1930,Kochi Prefecture,30,34,Female,24579
27140,1930,Kochi Prefecture,35,39,Male,20481
27141,1930,Kochi Prefecture,35,39,Female,20314
27142,1930,Kochi Prefecture,40,44,Male,19967
27143,1930,Kochi Prefecture,40,44,Female,20773
27144,1930,Kochi Prefecture,45,49,Male,15526
27145,1930,Kochi Prefecture,45,49,Female,16624
27146,1930,Kochi Prefecture,50,54,Male,15000
27147,1930,Kochi Prefecture,50,54,Female,15456
27148,1930,Kochi Prefecture,55,59,Male,15489
27149,1930,Kochi Prefecture,55,59,Female,16171
27150,1930,Kochi Prefecture,60,64,Male,12217
27151,1930,Kochi Prefecture,60,64,Female,13071
27152,1930,Kochi Prefecture,65,69,Male,9320
27153,1930,Kochi Prefecture,65,69,Female,9871
27154,1930,Kochi Prefecture,70,74,Male,7261
27155,1930,Kochi Prefecture,70,74,Female,7921
27156,1930,Kochi Prefecture,75,79,Male,3991
27157,1930,Kochi Prefecture,75,79,Female,4839
27158,1930,Kochi Prefecture,80,,Male,2277
27159,1930,Kochi Prefecture,80,,Female,3478
27160,1935,Kochi Prefecture,0,4,Male,44405
27161,1935,Kochi Prefecture,0,4,Female,43118
27162,1935,Kochi Prefecture,5,9,Male,44110
27163,1935,Kochi Prefecture,5,9,Female,43131
27164,1935,Kochi Prefecture,10,14,Male,40111
27165,1935,Kochi Prefecture,10,14,Female,38575
27166,1935,Kochi Prefecture,15,19,Male,29925
27167,1935,Kochi Prefecture,15,19,Female,28114
27168,1935,Kochi Prefecture,20,24,Male,24976
27169,1935,Kochi Prefecture,20,24,Female,26531
27170,1935,Kochi Prefecture,25,29,Male,23311
27171,1935,Kochi Prefecture,25,29,Female,23598
27172,1935,Kochi Prefecture,30,34,Male,23112
27173,1935,Kochi Prefecture,30,34,Female,23245
27174,1935,Kochi Prefecture,35,39,Male,22488
27175,1935,Kochi Prefecture,35,39,Female,22943
27176,1935,Kochi Prefecture,40,44,Male,19248
27177,1935,Kochi Prefecture,40,44,Female,18961
27178,1935,Kochi Prefecture,45,49,Male,18640
27179,1935,Kochi Prefecture,45,49,Female,19637
